"Activity Type","Transaction Ref ID",Customer/CFA,"Customer/CFA ID","Customer/CFA external ID","Customer/CFA Name","Customer Address",City,"customer subtype",planned(Yes/No),"Customer/CFA Latitude","Customer/CFA Longitude","Visit Date","Visit Time","User BR ID","User Name","User Emp Role ID","user role",reportsToBRID,reportsToName,partner_name,partner_external_id,Purpose,Details,starting_km_reading,ending_km_reading,latitude,longitude,"Activity Address","Distance Travelled (in meters)","Synced On"
"End Day",2723157,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,20:46:13,263424,"KS kiran kumar",3747576,"Sales Rep",240518,Bhanuprakash_Adoni,,,"Day Ended","Day Ended",,,15.6246745,77.2717294,,NA,"24 Dec 2025 10:04:57 AM"
Tourvisit,16008087,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,21:01:40,276805,"JIBAN KRISNO SAHA ",3860958,"Sales Rep",241111,"Vacant SO_Jalpaiguri",,,"End of the day","end of the day",,,26.1314103,89.4587883,"32/5-B, Dinhata, West Bengal 736135, India",NA,"24 Dec 2025 09:05:54 AM"
"End Day",2723740,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,21:25:15,254869,"Suvendu Sarkar ",3592057,"Sales Rep",241197,"Masud Rijwan_BERHAMPORE",,,"Day Ended","Day Ended",,,24.1122301,88.661805,,NA,"24 Dec 2025 09:03:32 AM"
Tourvisit,16007997,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,09:07:48,241160,"Dipjyoti Nath",3156694,"Sales Rep",241116,"Mithun Roy_Kharupetia",,,"Beginning of the day",GM,,,26.298146,92.5338361,"7GXM+5GW, Sonaruguri, Assam 782103, India",NA,"24 Dec 2025 08:54:57 AM"
Tourvisit,16007986,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,18:43:19,272352,"Vishal Rajendra Patil",3810887,"Sales Rep",263845,"Ananta Mankar_dhule",,,"End of the day","HQ-Dhule
Villages to Covered- Mukti Anchade
Ashitaka plan- 3 Ltr",,,20.7606183,74.8596083,"113, Isarne, Maharashtra 424311, India",NA,"24 Dec 2025 08:53:39 AM"
"End Day",2722133,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,19:03:20,239277,"SUDANI PRADIPKUMAR ARVINDBHAI _DHORAJI",3401379,"Sales Rep",239263,"mahek amreliya_Rajkot",,,"Day Ended","Day Ended",,,21.7356065,70.4563362,,NA,"24 Dec 2025 08:41:34 AM"
"End Day",2720725,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,19:22:05,274707,"K Santosh Patra",3807920,"Sales Rep",268133,"PARAMITA PRIYADARSHANI_Jeypore",,,"Day Ended","Day Ended",,,19.0733361,83.8208505,,NA,"24 Dec 2025 08:30:12 AM"
Tourvisit,16007862,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,19:21:59,274707,"K Santosh Patra",3807920,"Sales Rep",268133,"PARAMITA PRIYADARSHANI_Jeypore",,,"End of the day",day,,,19.0733361,83.8208505,"3RFC+84R, Gunupur, Odisha 765022, India",NA,"24 Dec 2025 08:30:12 AM"
"End Day",2721292,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,19:40:58,263822,M.ARAVINTH,3725229,"Sales Rep",239809,"BALACHANDAR B_DHARMAPURI",,,"Day Ended","Day Ended",,,12.54184,77.8249867,,NA,"24 Dec 2025 08:20:36 AM"
"End Day",2722379,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,23:17:20,277082,"SHREEPAD KASAR",3861966,"Sales Rep",231719,"RAVIKUMAR BASANNA _bagalkot",,,"Day Ended","Day Ended",,,16.6116646,75.4495958,,NA,"24 Dec 2025 08:09:45 AM"
"End Day",2723538,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,23:20:35,277681,Shruti Santosh Jadhav,3875226,"Sales Rep",238107,"Jagat pal_Sumerpur",,,"Day Ended","Day Ended",,,24.9926029,72.2624959,,NA,"24 Dec 2025 08:00:18 AM"
"Start Day",2734526,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,19:44:53,238229,"Roshan Lunia",2621389,"Sales Rep",238110,"Pawan kumar solanki_sikar",,,"Day Started","Day Started",,,27.9793614062717,73.3023042154978,,NA,"24 Dec 2025 07:59:28 AM"
Tourvisit,16007734,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,19:45:03,238229,"Roshan Lunia",2621389,"Sales Rep",238110,"Pawan kumar solanki_sikar",,,"End of the day","day End",,,27.9793614062717,73.3023042154978,,NA,"24 Dec 2025 07:59:18 AM"
"End Day",2721299,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,20:43:38,253506,"Shivam Mishra",3435077,"Sales Rep",238116,"Shailendra Pratap Singh_BAREILLY",,,"Day Ended","Day Ended",,,28.2666204,79.166384,,NA,"24 Dec 2025 07:50:05 AM"
"Start Day",2734343,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,08:21:55,268305,"Naidi Sai Vardhan",3755205,"Sales Rep",240662,"naveen katla _Mancherial",,,"Day Started","Day Started",,,,,,NA,"24 Dec 2025 07:46:22 AM"
"End Day",2722360,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,20:26:41,276067,"Chetan Jadhav",2617761,"Sales Rep",239196,"Mahadeo Ramdas Nayse_Akola",,,"Day Ended","Day Ended",,,20.4553424,77.072149,,NA,"24 Dec 2025 07:40:55 AM"
"Visit Note",10617585,Customer,13065059,0002004015,"2004015 - R K ENTERPRISES","THURAIMANGALAM PO, Thuraimangalam, PERAMBALUR, PERAMBALUR, Tamil Nadu, India, 621220",PERAMBALUR,DISTRIBUTOR,No,11.232283100000,78.886944700000,2025-12-23,16:54:21,239804,"Senthil Kumar _Trichy",A41,"Territory Manager",239800,"MUTHUMANI K-TRICHY","Trichy Warehouse",A772,"Customer Note",visited,,,10.810721,78.7089167,"RP65+GFJ, Mahalakshmi Nagar, Tiruchirappalli, Tamil Nadu 620008, India",50740.7,"24 Dec 2025 07:18:01 AM"
Tourvisit,16007628,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,07:56:13,278809,"ALLAMASETTI SOMASEKHAR",3903361,"Sales Rep",240487,"Lakshman Nallapati_TADEPALLIGUDEM",,,"Beginning of the day","dealer visit ",,,16.8763267,81.5155799,"VGG8+G6C, Kadiyadda, Andhra Pradesh 534102, India",NA,"24 Dec 2025 07:16:24 AM"
"End Day",2720743,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,18:05:03,269490,"GURIJALA PRAVEEN",3775366,"Sales Rep",240481,"Vacant SO_parkala",,,"Day Ended","Day Ended",,,18.3845141,79.635959,,NA,"24 Dec 2025 07:15:16 AM"
"End Day",2720277,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,21:20:05,279998,"A NARAYANA REDDY",,"Sales Rep",240512,"Atla Siva Krishnareddy_Macherla",,,"Day Ended","Day Ended",,,16.5007289,79.4891523,,NA,"24 Dec 2025 07:02:53 AM"
"End Day",2721402,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,20:03:10,262132,"GOKULKANNAN KARUPPAIYAN",3722848,"Sales Rep",239802,"BALAKUMARAN _THANJAVUR",,,"Day Ended","Day Ended",,,11.1026733,79.6500117,,NA,"24 Dec 2025 07:02:16 AM"
"End Day",2722510,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,22:41:10,240484,anuhya_Eluru,B04,"Territory Manager",240482,"PARISE VENKATA CHALAPATHI RAO_Vijayawada",,,"Day Ended","Day Ended",,,16.706536,81.0768925,,NA,"24 Dec 2025 07:00:52 AM"
"End Day",2720811,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,19:30:38,245002,"M SUNEEL KUMAR_Gadwal",I4,"Territory Manager",240666,"Bera Sharath Chandra Kiran",,,"Day Ended","Day Ended",,,16.2360309,77.8132411,,NA,"24 Dec 2025 06:51:47 AM"
"End Day",2733445,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,21:20:43,274840,"SHANKAR KONNUR ",3826903,"Sales Rep",231721,"Mahesh R_KOLAR",,,"Day Ended","Day Ended",,,12.7743672,77.7695731,,NA,"24 Dec 2025 06:51:30 AM"
"End Day",2720172,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,20:52:23,253773,"Challuri Venkatesh ",3561002,"Sales Rep",240480,"Karru Shiroj Kumar_Badrachalam",,,"Day Ended","Day Ended",,,18.3000396,80.5711903,,NA,"24 Dec 2025 06:48:33 AM"
"End Day",2720139,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,20:46:11,271525,"MALAKAM RAMARAO",3800400,"Sales Rep",240486,"JARUPULA NAGARAJU _Kothagudem",,,"Day Ended","Day Ended",,,17.4560833,80.4930383,,NA,"24 Dec 2025 06:44:23 AM"
Tourvisit,16007558,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,06:47:41,240636,"KORAMPALLI MALLIKHARJUNA",2574908,"Sales Rep",240483,"Vacant _Mylavaram",,,"Beginning of the day","filed work ",,,16.7697073,80.6185479,"QJC9+49Q, Pondugala, Andhra Pradesh 521230, India",NA,"24 Dec 2025 06:39:25 AM"
Tourvisit,16007557,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,21:12:31,240636,"KORAMPALLI MALLIKHARJUNA",2574908,"Sales Rep",240483,"Vacant _Mylavaram",,,"End of the day","filed end ",,,16.769724,80.6185309,"QJC9+49Q, Pondugala, Andhra Pradesh 521230, India",NA,"24 Dec 2025 06:39:25 AM"
"End Day",2722125,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,21:17:29,281511,"B Srinu",3950758,"Sales Rep",240485,K.PRASANTH_KHAMMAM,,,"Day Ended","Day Ended",,,16.9383392,80.4164279,,NA,"24 Dec 2025 06:29:24 AM"
"End Day",2720265,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,20:08:52,277445,"PANDIAN C",3875773,"Sales Rep",239753,"SOLAIRAJA SUBRAMANI -Madurai",,,"Day Ended","Day Ended",,,9.7092041,77.7708516,,NA,"24 Dec 2025 06:26:24 AM"
"End Day",2721001,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,20:59:54,280001,"Suresh Simhadri",,"Sales Rep",252737,Santosh_Sindhnur,,,"Day Ended","Day Ended",,,16.1811641,76.514828,,NA,"24 Dec 2025 06:24:50 AM"
"End Day",2721422,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,19:07:51,261793,"HARINDER SINGH",,"Sales Rep",238147,"Shelendra kumar_MUKTSAR",,,"Day Ended","Day Ended",,,30.2795138,74.4816815,,NA,"24 Dec 2025 06:17:12 AM"
"End Day",2719993,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,22:10:01,271316,"Kurva Jayanna",3784209,"Sales Rep",245002,"M SUNEEL KUMAR_Gadwal",,,"Day Ended","Day Ended",,,16.219213,77.7983833,,NA,"24 Dec 2025 05:59:38 AM"
"End Day",2729890,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,22:51:02,242414,"Vinay Kumar Singh_Bilaspur",D76,"Territory Manager",271703,"Dharmendra Malviya",,,"Day Ended","Day Ended",,,21.7268381,82.6032031,,NA,"24 Dec 2025 05:57:06 AM"
"End Day",2721242,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,21:49:01,262131,"LOGESH K S",3722809,"Sales Rep",239804,"Senthil Kumar _Trichy",,,"Day Ended","Day Ended",,,10.5857977,78.787548,,NA,"24 Dec 2025 05:40:31 AM"
"End Day",2726664,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,21:22:39,240303,"Kattamuri S V N S S Bhaskar Mani Sekhar_Raichur",C34,"Territory Manager",240300,"Yankappa - Bellary",,,"Day Ended","Day Ended",,,16.2038728,77.3391914,,NA,"24 Dec 2025 05:37:19 AM"
"End Day",2732241,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,22:25:44,271271,"AKASHKUMAR VAGHELA",3792058,"Sales Rep",239260,"Ajit Shipte_gandhinagar",,,"Day Ended","Day Ended",,,23.2273112,72.6147309,,NA,"24 Dec 2025 05:16:26 AM"
"End Day",2732231,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,22:15:49,231720,"Amit reddy_CHIKKABALLAPURA",A46,"Territory Manager",231716,"HariHara MurthyN-BANGALOR",,,"Day Ended","Day Ended",,,13.4210024,77.7363127,,NA,"24 Dec 2025 05:16:26 AM"
"End Day",2732132,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,22:50:18,269606,"Ganesh Kisan Phalke",3766035,"Sales Rep",246702,"ajay jadhav_Aurangabad",,,"Day Ended","Day Ended",,,20.0597383,75.6792032,,NA,"24 Dec 2025 05:16:25 AM"
"End Day",2732122,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,21:15:53,268410,"Pawan Patidar",3766187,"Sales Rep",242399,"VISHAL R_RATLAM",,,"Day Ended","Day Ended",,,23.4787072,75.1455586,,NA,"24 Dec 2025 05:16:25 AM"
"End Day",2732018,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,20:07:21,238123,"Manish Singh_VARANASI",B46,"Territory Manager",238114,"Digvijay Singh-East UP",,,"Day Ended","Day Ended",,,25.1646579,82.9463366,,NA,"24 Dec 2025 05:16:25 AM"
"End Day",2731969,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,19:48:08,239176,"Aniket Sarnaik_JALNA",C64,"Territory Manager",263562,"Bikash Raymohpatra",,,"Day Ended","Day Ended",,,19.8236173,75.8779804,,NA,"24 Dec 2025 05:16:24 AM"
"End Day",2731846,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,18:57:33,239812,"Vinu Kumar S _Pallakad",B05,"Territory Manager",239800,"MUTHUMANI K-TRICHY",,,"Day Ended","Day Ended",,,11.606155,76.0841185,,NA,"24 Dec 2025 05:16:24 AM"
"End Day",2731845,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,18:57:06,271116,"Jaydeep Patel	",3788114,"Sales Rep",242404,"Pankaj Singh Bisht_SHIVPURI",,,"Day Ended","Day Ended",,,25.7937569,78.1059956,,NA,"24 Dec 2025 05:16:24 AM"
"End Day",2731806,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,18:43:04,272352,"Vishal Rajendra Patil",3810887,"Sales Rep",263845,"Ananta Mankar_dhule",,,"Day Ended","Day Ended",,,20.7606183,74.8596083,,NA,"24 Dec 2025 05:16:23 AM"
"End Day",2731785,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,18:36:49,263668,"Amit Gupta",3752279,"Sales Rep",242411,"Lokesh Bhairam_DURG",,,"Day Ended","Day Ended",,,20.0405732,80.6237935,,NA,"24 Dec 2025 05:16:23 AM"
"End Day",2731680,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,19:06:22,279625,"Kaushik Jeyakumar",3911729,"Sales Rep",239811,"M SIVAKUMAR _Coimbatore",,,"Day Ended","Day Ended",,,10.9955084,76.8333954,,NA,"24 Dec 2025 05:16:22 AM"
"End Day",2731639,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,17:50:13,241197,"Masud Rijwan_BERHAMPORE",D18,"Territory Manager",241098,"Sumit Sarkar_South Bengal",,,"Day Ended","Day Ended",,,24.6478603,87.9395186,,NA,"24 Dec 2025 05:16:22 AM"
"End Day",2731560,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,23:18:10,238124,"Madan Verma_LUCKNOW",A81,"Territory Manager",238114,"Digvijay Singh-East UP",,,"Day Ended","Day Ended",,,26.891734,81.0163934,,NA,"24 Dec 2025 05:16:22 AM"
"End Day",2731554,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,17:25:48,275351,"Gourav Sharma",3843257,"Sales Rep",238694,"Saif SO_ABOHAR",,,"Day Ended","Day Ended",,,30.1419767,74.1924271,,NA,"24 Dec 2025 05:16:22 AM"
"End Day",2731479,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,20:35:50,263865,"DHARAJIYA ASHVIN BHAI SEGHA BHAI",3753510,"Sales Rep",239264,"Deepak Chaturvedi_Bhavnagar",,,"Day Ended","Day Ended",,,22.3696371,71.6653367,,NA,"24 Dec 2025 05:16:21 AM"
"End Day",2731416,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,17:02:50,244484,"Bhoala Jat",3333688,"Sales Rep",242404,"Pankaj Singh Bisht_SHIVPURI",,,"Day Ended","Day Ended",,,24.5788535,77.7387058,,NA,"24 Dec 2025 05:16:21 AM"
"End Day",2731413,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,18:46:06,239765,"Sakthivel B _Kancheepuram",A49,"Territory Manager",239762,"KISHOKAR P_KANCHEEPURAM",,,"Day Ended","Day Ended",,,13.332925,79.8909459,,NA,"24 Dec 2025 05:16:21 AM"
"End Day",2731399,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,16:53:34,240476,"U chandrasekhar_warangal",,"Sales Manager",240475,"vacant_TN BL ",,,"Day Ended","Day Ended",,,17.7165156,79.1600507,,NA,"24 Dec 2025 05:16:21 AM"
"End Day",2731340,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,20:56:15,238162,"Tej Pratap Singh _Karnal",B25,"Territory Manager",238247,"Vacant TL-Krishan Kumar Pathak",,,"Day Ended","Day Ended",,,29.7261092,76.9958246,,NA,"24 Dec 2025 05:16:20 AM"
"End Day",2731240,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,16:28:04,238163,"Mukesh lohani_AMBALA",A12,"Territory Manager",238247,"Vacant TL-Krishan Kumar Pathak",,,"Day Ended","Day Ended",,,29.9557747,76.8461702,,NA,"24 Dec 2025 05:16:20 AM"
"End Day",2731153,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,19:40:12,271206,"Ravindra Tanvar",3782872,"Sales Rep",242400,"Dinesh singh ginnare_KHARGONE",,,"Day Ended","Day Ended",,,21.8894242,75.6376084,,NA,"24 Dec 2025 05:16:19 AM"
"End Day",2731139,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,15:32:24,231725,"Dhananjay Ushir_PIMPALGAON BASVANT",B40,"Territory Manager",231718,D.DHOMSE_Nashik,,,"Day Ended","Day Ended",,,20.1594638,73.8845034,,NA,"24 Dec 2025 05:16:19 AM"
"End Day",2731131,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,20:08:59,238116,"Shailendra Pratap Singh_BAREILLY",F8,"Territory Manager",238113,"vacant-TL-Western UP",,,"Day Ended","Day Ended",,,28.036628,79.1388161,,NA,"24 Dec 2025 05:16:19 AM"
"End Day",2731088,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,16:06:41,241113,"Ratnadeep dhar_Siliguri",B16,"Territory Manager",241109,"Mohit Kumar Saha_Corporate Tea",,,"Day Ended","Day Ended",,,26.70361,88.4148967,,NA,"24 Dec 2025 05:16:19 AM"
"End Day",2730976,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,18:12:00,239008,"Sujit Pangate_Paratwada",,"Sales Manager",239170,"Nilesh kankewar_Marathwada",,,"Day Ended","Day Ended",,,21.2580350000,77.5101648000,,NA,"24 Dec 2025 05:16:18 AM"
"End Day",2730895,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,23:03:10,238127,"Rohit Gaur_Agra",A55,"Territory Manager",238113,"vacant-TL-Western UP",,,"Day Ended","Day Ended",,,27.231337,78.1679079,,NA,"24 Dec 2025 05:16:18 AM"
"End Day",2730889,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,15:37:50,239231,"Yogesh Kadam_Narayangaon",C65,"Territory Manager",239230,"Purushottam Ghatode-Pune",,,"Day Ended","Day Ended",,,19.1207575,73.9759694,,NA,"24 Dec 2025 05:16:18 AM"
"End Day",2730599,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,15:25:18,238147,"Shelendra kumar_MUKTSAR",A88,"Territory Manager",239596,"Vacant TL_Punjab",,,"Day Ended","Day Ended",,,30.2012392,74.4960784,,NA,"24 Dec 2025 05:16:16 AM"
"End Day",2730597,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,17:04:01,238171,"ANIL KUMAR _Fatehabad",B33,"Territory Manager",238159,Mohit_TL,,,"Day Ended","Day Ended",,,29.5130707,75.4494018,,NA,"24 Dec 2025 05:16:16 AM"
"End Day",2730518,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,17:02:53,238198,"Manoj Kumar",2619137,"Sales Rep",238122,"Ankit Singh _MORADABAD",,,"Day Ended","Day Ended",,,28.60475,78.46973,,NA,"24 Dec 2025 05:16:16 AM"
"End Day",2730310,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,19:56:09,282500,"Saif _ABOHAR",,"Sales Manager",239596,"Vacant TL_Punjab",,,"Day Ended","Day Ended",,,,,,NA,"24 Dec 2025 05:16:14 AM"
"End Day",2730305,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,15:59:11,239195,"Vikas nagre _BULDHANA",C57,"Territory Manager",239170,"Nilesh kankewar_Marathwada",,,"Day Ended","Day Ended",,,20.2094882,76.3958904,,NA,"24 Dec 2025 05:16:14 AM"
"End Day",2730272,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,14:33:43,241115,"SANDIP CHOWDHURY_Guwahati",708831,"Sales Manager",241196,"SAPTARSI CHAKRABORTY_AMM",,,"Day Ended","Day Ended",,,23.8300612000,91.2822459000,,NA,"24 Dec 2025 05:16:14 AM"
"End Day",2730116,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,14:20:05,242911,"Akshay Ingole_Chandrapur",B07,"Territory Manager",238961,"Akshay Yeware _Vidarbha",,,"Day Ended","Day Ended",,,20.2223386,79.0055403,,NA,"24 Dec 2025 05:16:13 AM"
"End Day",2729890,Customer,0,"-- --","-- --","-- --","-- --",,No,,,2025-12-23,16:32:26,242414,"Vinay Kumar Singh_Bilaspur",D76,"Territory Manager",271703,"Dharmendra Malviya",,,"Day Ended","Day Ended",,,22.0086351,82.1019633,,NA,"24 Dec 2025 05:16:12 AM"
